item,outfit,z.outfit,infit,z.infit,X2,df.X2,RMSEA.X2,p.X2
200195173881,0.909319542274566,-0.51104435979167,1.0062343111944,0.0937814714962374,10.242501256746,8,0.00680737321972497,0.248416414219255
200195174717,0.98524325748931,-0.141538995540406,0.989600989828044,-0.231317424845269,7.35691086816748,8,0,0.498659128991815
200195176156,0.912843928211738,-0.35803443853907,1.00174292029112,0.0504984552737562,10.368674084327,8,0.00699625883708355,0.240097102574402
200195188458,0.94981871512816,-0.60324086371732,0.998857075709246,0.00892861826941043,8.87190456259135,8,0.00424470672524295,0.353217006573629
200195189567,0.933046244540662,-0.564549491330107,0.994857565569586,-0.0355046600738297,7.5556028566617,8,0,0.478036959112737
200195190588,0.958017107046486,-0.433905385688855,0.99362769625199,-0.0796784576172121,6.19201822880697,8,0,0.625732670633269
200195191570,0.893528361724092,-0.504291887524369,1.00960561620004,0.120261289551221,9.58284616201331,8,0.00571916423257838,0.295533047777693
200195192285,0.972018570398902,-0.222226213723219,1.00022848767782,0.0384865914571578,8.56133996412673,8,0.00340585532190831,0.380639590070152
200195193837,0.991865247596592,-0.196843987755053,0.993819343155005,-0.194570495588696,1.12746000815282,8,0,0.99730775959544
200195194106,0.898585020459204,-0.598753251181754,1.00285495151758,0.0620178326979751,13.9025250148934,8,0.0110441458260875,0.0843417114561832
200205361295,0.976935970590502,-0.373681922847197,0.986540561898727,-0.111518582980403,9.33031470990275,8,0.0052431274044199,0.315201766900963
200205386888,0.807015658615412,-0.845412248982937,1.01418202898174,0.144581092301444,6.73549341236184,8,0,0.565421254034516
200205414925,0.956894249849349,-2.60649207640804,0.993141007089359,-0.113196392879169,9.38840131330795,8,0.00535637188920104,0.310597250381466
200205436118,1.00689475461165,0.124834113266301,0.979170531055496,-0.165700889459523,9.06822318521106,8,0.00469833753835319,0.336573479785512
200205447733,0.91535279930166,-1.24468867278014,0.99141153535919,-0.0830222766103255,7.95471456636358,8,0,0.437906228502292
200209126263,0.86123876069626,-0.817814997710625,1.01321593976308,0.178918907662035,2.83363679383446,8,0,0.944359813216263
200209264760,0.353850272639991,-1.37077501883402,1.03336191329125,0.209767083303736,2.25482587516657,8,0,0.972185914621938
200209278759,1.09599470194193,1.36965278341148,0.986260955844642,-0.157366762737577,3.25900139302405,8,0,0.917068255395607
200210813695,0.979789542683847,-0.0859176640594943,0.979718377238243,-0.174724452738973,4.81915728236928,8,0,0.776718456239978
200210817801,0.741130341874413,-0.900138620482677,0.973461880803724,-0.0959021687196186,12.1265828717166,8,0.00923439611324004,0.145644801117864
200210818839,0.914402658207517,-0.739900989933993,0.999832358270789,0.0274053712329223,10.1181618673909,8,0.00661595872169848,0.256830289090048
200210822502,0.813177849970928,-1.17028535028513,1.00852995019796,0.111043322540723,8.78141235465748,8,0.0040184017192926,0.361070131031941
200211070810,0.693415537476903,-0.47640042735221,1.00788907252115,0.108485548407543,6.78522744056822,8,0,0.559972520811485
200211334754,0.807887221850447,-0.627840355717002,1.0506440779333,0.348543075024534,4.25011016562803,8,0,0.833881970967999
200211343266,0.916206678078628,-1.30159013265902,0.944316354464832,-0.570687355928569,12.9401504147145,8,0.0101037664848107,0.113925504190729
200229430305,0.980270268548068,-0.167883798515582,1.00289449814699,0.0631865202897861,10.954262767063,8,0.00781335891897794,0.204304227027681
200229485388,0.786030195288317,-0.694080313108476,1.0025898338871,0.0701411871226797,2.7181595309452,8,0,0.950781433884956
200229488858,0.965737119443718,-0.424888124133761,0.983155937764821,-0.172366535312216,7.71536205255953,8,0,0.461756686779742
200229515656,0.843153241005492,-0.464580276726221,1.00107359341678,0.0523390361789495,7.94195365299785,8,0,0.439160755329562
200229517628,0.945289536924627,-0.519111871128916,0.964662392335916,-0.448453900023435,5.30320208284082,8,0,0.724732219741192
200229554906,0.987913008231953,-0.0887017580257629,0.993304720587239,-0.0391589583627704,7.72847745188098,8,0,0.460432673167598
200229565358,0.996176490398984,,0.995612740649447,-0.119759405713753,6.91819261193408,8,0,0.545484320166417
200229625202,0.990651593117438,-0.357862578122687,0.990720337862538,-0.119432546106243,3.39020860556961,8,0,0.907541528391643
200258360632,0.985663193178111,-0.122013124333319,0.967794849956922,-0.369804090200637,17.5761590902038,8,0.0140672397893487,0.0246385130236994
200258361407,0.982057686318033,-0.12129927134922,0.971796156521673,-0.292855283440432,22.4180009153982,8,0.0172609914975853,0.0041976239861009
200278919566_a,0.981229980246989,,0.987282945291412,-0.267703072765433,6.4554307871982,8,0,0.596355405610925
200278919566_b,0.995168939525405,,0.992520736613626,-0.114357734603056,7.29337489370625,8,0,0.505335780525003
200315242756,0.96359110502453,-0.222967950060699,0.999147915277038,-0.000327693577934433,10.962548716183,8,0.00782430848026793,0.203830284567147
200315249188,0.97541995976765,-0.0804261812161839,1.00134202998693,0.0428331858907484,13.0944168246378,8,0.0102603092846134,0.108642053243126
200315284456,0.980716541519257,-0.122458583464819,0.993467433059778,-0.250263552095599,18.3406714686243,8,0.014617987442935,0.0188125181723665
200315285157,0.887240994823291,-0.309900718901503,1.00200809410939,0.0531992096090644,11.8848453624773,8,0.00895983645234185,0.156416228142519
200315287132,0.908663945622814,-2.08039455044708,0.955045052922523,-0.753867243479522,8.14452542850434,8,0.00172816556442361,0.41948139500638
200315289423,0.904674273007055,-2.36274965956537,0.953432858638839,-0.787882111227465,14.6021052517388,8,0.0116803117964087,0.0673599570849894
200315295265,0.922858520409829,-0.21351027689313,1.01210690766337,0.178119824816453,11.9700300261088,8,0.00905753685742195,0.15254608702689
200315643224,0.956672262516335,-0.163976237026027,0.987001915110135,-0.260196669481623,3.28666003437283,8,0,0.915101987888634
200315646766,0.986562309117446,-0.00980451780600837,0.991383390455086,-0.179859009957381,3.33857583879322,8,0,0.911350433494486
200315647739,0.963384577487131,-0.0682134005913053,0.994246280199078,-0.0636475077717494,13.27664913674,8,0.0104422075956068,0.102678853496307
200315662758,0.967189252110273,-0.155244157443493,0.991677478740659,-0.199934994430485,4.07358022554261,8,0,0.85042448619701
200315663223,0.947689070606949,-0.0653491774478545,1.00488474083795,0.086095689819902,7.10464458113922,8,0,0.525385613719612
200316230686,0.967918434773595,-0.304863951292818,0.993272603353025,-0.188497087055043,5.25412949349344,8,0,0.730101153424529
200316231465,0.953038149806164,-0.10929695183379,0.998429707781242,0.00357705159898879,14.3108186356563,8,0.0114197359960457,0.0740151984406471
200320809924,0.971448597418953,-0.397894229203411,0.977310191692814,-0.545701160102654,1.77603854300894,8,0,0.987124858538097
200320814167,0.968082988281965,-0.471313807472085,0.957801462612936,-0.82400528472128,11.6465914396535,8,0.00868074039202826,0.167682242193135
200320816596,0.97113007797601,-0.332408555213767,0.986812252169662,-0.296795591177814,27.1174100518541,8,0.0198759429719264,0.000674726143109107
200320818300,0.998177477958178,,0.997531024040608,-0.0755284354559224,12.9972196558674,8,0.0101619588987482,0.1119453102732
200320825705,1.04404697957254,1.0261777405775,0.957947626777415,-0.602361230611025,24.3979891433937,8,0.0184080807819939,0.00196472358089454
200320828535,0.954742611716111,,0.990092931810375,-0.153076287826777,5.28727003803215,8,0,0.726477277842287
200320833321,0.939645914261187,-0.882293204708368,0.98252265440396,-0.253309362481126,14.5648885880286,8,0.0116473437834576,0.0681789627871087
200320834895,0.948705817113674,-0.642458880238644,0.995963166138095,-0.0599507221411325,7.99855024773699,8,0,0.433611749937929
200320836372_a,0.91692263045533,-0.763306565246455,0.976499081679681,-0.346394881081663,3.08151818273324,8,0,0.929138076791439
200320836372_b,0.929614645983822,-0.818698835485851,0.978368238334971,-0.339638901842287,5.02534066709072,8,0,0.754864284571714
200320841137,0.977325478715265,-0.579638839260075,0.994813560396509,-0.121412019307192,12.937388272956,8,0.0101009414759482,0.114022117194834
200320843347,0.886605437134183,-2.82790374052032,1.02076757745044,0.280042265143776,18.8814899357515,8,0.0149953772673383,0.0155064508924035
200320928550,0.993522900396941,-0.0451888270828863,0.992770995340655,-0.253464335521795,10.1480438206583,8,0.00666246257787879,0.254788598272007
200320929266,1.06428034277035,0.615689663149277,0.971437681320937,-0.374776786716595,6.96769842824057,8,0,0.540121759158847
200320936895,0.995031445126414,,0.99760724506661,-0.0943334092455901,5.77177673986604,8,0,0.672778822582353
200320939696,0.992437880023714,-0.0434976163071155,0.987367523866521,-0.131647604664112,6.67407325017523,8,0,0.572170642129056
200320944508,1.01263090455663,0.183800434177724,0.984349114708035,-0.127218458589493,3.43254549869658,8,0,0.904361272136428
200320950595,0.898252780692173,-1.23584925900048,0.978034486199248,-0.308412233691888,9.06864560260186,8,0.00469926640010569,0.336538252271649
200320951309,0.987590265991809,,0.986401782478984,-0.335951083271034,9.99349621506133,8,0.00641831343710064,0.265482693029454
200320984317,0.927179507142089,-0.900691259256331,1.00289181423358,0.0643457505012923,11.5966546580444,8,0.00862109804502842,0.170127631041175
200320987662,0.974644671108145,-0.156767077763667,1.00006566330441,0.0212092351643089,3.28160144639656,8,0,0.915463297412458
200321015272,0.962427288979393,-1.6801937691794,0.984589447355362,-0.256886481735935,7.144166239,8,0,0.521161230365843
200321057501,0.967840972309646,-0.96294391354378,0.970751942200917,-0.458310811733737,8.24739482573753,8,0.00226104143069721,0.409684708098749
200321165457,0.969666228535916,-0.760948487768988,0.982429470638749,-0.352721833472836,2.40455805192366,8,0,0.966033002202314
200323253534,0.966553449728777,-1.29654813377763,0.98584711510044,-0.392840208428549,6.36535940726467,8,0,0.606377530261752
200333553480,0.945936346789009,-0.715799704930606,0.987058646394962,-0.148304718176224,8.35235649271624,8,0.00269838773062225,0.399829307313889
200333594739_a,0.991589680007885,-0.476024294169213,0.993388159939746,-0.0918686459668153,4.16264394675626,8,0,0.842158978829675
200333594739_b,0.936759086046003,-0.470614117238,0.978017870808501,-0.257195731559844,3.73260168213046,8,0,0.88040741305909
200333594739_c,0.970073033826576,-0.431657462937907,0.96201143192336,-0.637749830278936,7.53709141654549,8,0,0.479941150468332
200333594739_d,0.892648279745506,-1.19505431659702,0.963890573064151,-0.515263627654688,5.58359924921791,8,0,0.693761340796822
200333594739_e,0.999146723875498,-0.00703091016988099,0.98959137645669,-0.122841219742573,5.56437725727661,8,0,0.695897573203771
200333594739_f,0.935219860411224,-1.1434574395654,0.972103510710871,-0.447332814743093,2.73895158113942,8,0,0.94965702095036
200333619992,0.925901266961853,-0.264981853379225,1.0000182920444,0.0259931921690819,10.3037693599829,8,0.00689973980114485,0.244349263690222
200333637830,0.983872527728631,,0.985196995814872,-0.406409087340157,3.98330504807109,8,0,0.858626585722995
200333638106,0.970842629912193,-0.260925403599653,0.990071509165213,-0.223933824094449,14.7347866930247,8,0.0117970966320093,0.0645122057586934
200333640981,0.944945844414405,-0.341128504578365,0.978203731890172,-0.322153974046579,7.71953355719134,8,0,0.461335359004744
200333657561,0.926101545881133,-0.413052197356604,0.983646076255762,-0.250686675084457,8.59802097716177,8,0.00351537308585485,0.377331867737446
200333682878,0.964323304831323,-0.887715867087845,0.983826047981857,-0.275763152821928,3.577069374666,8,0,0.893126683432213
200334446220,0.88687362554969,-1.0295493957663,1.00306938190397,0.0639402270253993,8.63319100044589,8,0.00361726712232356,0.374177564419798
200334456637,0.951233561679006,-0.769299221375997,0.98885753701632,-0.123741582218987,13.5842057778521,8,0.010742216997717,0.0932676403832739
200334460820,0.869476971262966,-0.642342212497501,1.01504631834499,0.175436319232516,5.97738846638068,8,0,0.649764835194431
200336625339,0.978939445018353,0.0393499953671012,0.941807635635002,-0.598136960792704,6.45925008874618,8,0,0.595931098717369
200336771435,0.97919414192394,-0.0843467714463038,0.974928727355823,-0.251327736007428,19.0806356083258,8,0.0151319727600195,0.0144343053625514
200336773365,0.996099509605217,-0.0302141576777161,0.968024756291904,-0.291025750329032,7.0327107297401,8,0,0.533107576000011
200336776515,0.898182527941061,-0.774909368507506,0.997450125221918,0.0175184319443372,8.48389412101266,8,0.0031621931031779,0.387682966821183
200336777887,0.86861579492837,-0.86695773633695,0.978387757298458,-0.159550282938758,7.01516047070756,8,0,0.534997852413631
200336780550,0.910405060093541,-0.778428421113294,0.954852786836054,-0.282263265923165,7.47952677391229,8,0,0.485885438135016
200336791613,1.01574385278558,0.365347452598523,0.988176039525844,-0.131629870137216,8.80499721887611,8,0.00407859332587308,0.359012424600375
200336964779,0.968808426795305,,0.990474408992866,-0.0778483691708621,3.65883157063846,8,0,0.886519344449336
200337323616,1.04923250961617,,0.964228239035687,-0.27586320733864,6.54895389878195,8,0,0.585982915504116
200337742975,0.861407601818357,,1.0050154890773,0.0821280083781089,3.71737618226749,8,0,0.88168034065523
200339723797,0.818684069876569,-0.742411200802336,1.00680933378775,0.108513378259823,10.0578217122077,8,0.0065210433433862,0.260991028617315
200339725436,0.970905911313084,-0.304039137883991,0.99143485548991,-0.126465387672257,10.4765422061719,8,0.00715378825215478,0.233157826360647
200339727927,0.991938170480799,-0.0635455464011396,0.983957727913788,-0.178673478069248,10.7150969077708,8,0.00749041502991933,0.218370545021731
200339732835,0.964554694189679,-1.23296366828791,0.990526923399615,-0.152500497600193,7.88249039658967,8,0,0.445032315800659
200339734295,0.969923369825283,-0.510831622731646,0.995820377460198,-0.0564458012401437,4.58235184336035,8,0,0.801138638866929
200339735927,0.98391365307499,-0.165793834872088,0.989950681043956,-0.177922687016713,7.0223086198542,8,0,0.534227658767455
200339737931,0.963948859879056,-0.589356604642533,0.99840767649792,-0.00746754423518286,11.3681975188371,8,0.00834280302715558,0.181696467009853
200339951591,0.988659083879335,-0.917633645120236,0.99334385778872,-0.144430371495958,5.96597474052803,8,0,0.651043367640416
200339963336,0.948828229972176,-0.285027385311851,0.988453800532622,-0.316253460491017,5.70563558608345,8,0,0.680166214131301
200339965142,0.955007760214326,-0.468117053646092,0.986328890947042,-0.32625460622444,7.81245809994346,8,0,0.452001089445386
200340067429,1.1172617436444,1.26811509978637,0.970280943483012,-0.381763959637741,3.39397853476073,8,0,0.907260414930567
200340076949,0.999766021139483,0.0224706780960891,0.997862064370209,-0.0729332885694251,10.5759441709511,8,0.00729594308366379,0.226903180983911
200340077276,1.00001488255047,0.0404145180273975,0.999980897088868,0.0132165587119156,12.9691980421561,8,0.0101334275537626,0.112913812967154
200340420469,0.985840962464246,-0.0138146508924551,0.954152696731814,-0.441123464804411,8.82882400554977,8,0.00413851348702025,0.356941446008483
200340421763,0.91294269122186,-1.39113984751264,0.964225189425258,-0.510784350394892,14.8209321840831,8,0.0118723059556255,0.0627222821022435
200340422342,0.965712733921925,-0.655306534676466,0.986475931949304,-0.277801099243695,8.90355561067288,8,0.00432106359199469,0.350497167824597
200340423699,0.982145208227737,-0.273536843115652,0.97898543333697,-0.530031073120162,11.1315084557008,8,0.00804433241529108,0.194358519683937
200340424294,0.984471144456985,,0.990307251440044,-0.176307158517354,22.9431580534204,8,0.0175725346866786,0.00343799644074627
200340425781,0.922772340104739,-0.805477044871882,0.992526596259122,-0.0678687334417032,7.81897885031102,8,0,0.451349804058575
200340426380,0.947731697899354,-0.815202037783016,0.983132503663655,-0.263387898626917,3.0822793845875,8,0,0.929088365173279
200340427795,0.922534120162769,-0.550326319239748,0.969176061971823,-0.47592154167585,6.92551612485469,8,0,0.544689893236803
200340428190,0.995995435317177,0.0236387082655715,0.960738618117898,-0.777240650860809,7.29528363706008,8,0,0.505134644937968
200340443206,0.933535648917501,-0.348547459616826,0.984611617817644,-0.161549871657943,11.2024681672792,8,0.00813496380590042,0.190488877787996
200340444549,0.97851345671379,-0.303767687644629,0.992339049882714,-0.166132657893679,10.461177965629,8,0.00713156300481573,0.234136536405591
200340449782,0.999179281262981,,0.983835625408758,-0.297632934315982,5.78701346808906,8,0,0.67107553661613
200340455101,0.970142538642374,-1.02883446953359,0.979424162051767,-0.45534877827045,11.7779306073363,8,0.00883568455339123,0.161390486896029
200340456758,0.996610783885481,-0.00465614806470294,0.977235953707462,-0.38716547665255,7.62579777339481,8,0,0.470849478718188
200355256583,0.980757799624142,-0.423621235576681,0.983479621928682,-0.625934895284694,11.1949825917638,8,0.00812545075083196,0.190894094603605
200355260455_a,0.814156108621554,-0.274320237150825,1.02040571428287,0.326012436222796,13.2237455753022,8,0.0103897290619449,0.104379601010251
200355260455_b,0.831604055678074,-0.24491336709327,1.0120913708988,0.219805359842229,19.3877855329127,8,0.0153402647155478,0.0129178322913503
200355260455_c,0.933164651088854,-0.0665339665379632,0.992676109570533,-0.137258173931447,7.63188951209551,8,0,0.470228232440769
200355260455_d,0.888014116146852,-0.157194999498027,0.988638469998439,-0.21597887428598,2.68587899523747,8,0,0.952499334636323
200355260455_e,0.932117539800504,-0.206578284961029,0.989156201552119,-0.241201848217924,7.29831147591697,8,0,0.504815653554841
200355260455_f,0.897863410491568,-0.183052282669431,0.991688348580124,-0.154400433026058,6.43945723675636,8,0,0.598130608340487
200355260455_g,0.9563685818471,-0.0272041860376278,0.97783805333928,-0.502572605497527,3.71870183260774,8,0,0.881569745102385
200355262494_a,0.941514859075786,-0.516449440536375,0.990232530627439,-0.112824258208689,12.5658682240096,8,0.00971348112963,0.127685429197666
200355262494_b,0.980723476792944,-0.0836899943131096,0.999239538203031,0.0315847814832178,9.66003088078497,8,0.00585694705014847,0.289702469689766
200355262494_c,0.931498781756942,-0.414561893742023,1.00234116944386,0.0558570407929524,20.1814439494442,8,0.0158658228137102,0.00967095844767421
200355262494_d,0.926286357176926,-0.636821421809233,1.00309334665754,0.065410224764298,16.0742128905112,8,0.0129170491568751,0.041330131260151
200355326643,0.973696888440744,-0.339418512510382,0.986754618901756,-0.319879008287105,14.5230391444003,8,0.0116101600480592,0.0691106872001165
200355330149,0.957095496095038,-0.391500981716187,0.991971820954778,-0.130001661246754,23.9512732191997,8,0.018155611925904,0.0023352992361914
200355331102,0.750620220249745,-0.765127874322017,1.01868164632252,0.229586409708262,8.10625999157308,8,0.00148182904424077,0.423159813730723
200355332213,0.904004780626081,-0.644612245618685,0.991809897795469,-0.0831091847616282,10.323263616047,8,0.00692887074452434,0.243066034613052
200355333831,1.00008821252185,0.0643574997746622,0.992310627723426,-0.0392354880895698,6.43345576945342,8,0,0.598797826579665
200355335619,0.976563246230314,-0.132823649370927,0.966973132494535,-0.479496159373942,1.8876221410336,8,0,0.984265305480069
200355336342,0.958994881216538,-0.388422997684982,0.976894044754476,-0.496394920530394,8.85684799920664,8,0.00420789706804956,0.354515752717276
200355338535,0.971045004794242,-0.477859437742704,0.983670461536592,-0.498017750148772,10.7401471052424,8,0.00752488996239516,0.216861934810691
200355340839,1.00653433150599,0.11621762452406,0.976301362609703,-0.377453914985401,9.77213750784315,8,0.00605148446981211,0.28138456240204
200355341928,0.946689032461626,-0.478381230490315,0.994200395271682,-0.0704090348712338,15.9294082472352,8,0.0128006965767153,0.0434017137290589
200355342966,1.08636941558764,0.567208701412445,0.989752599166065,-0.0418832895546012,8.02746797490258,8,0.000753401594838454,0.430791571784231
200355343423,0.915740518213599,-0.315789612788443,0.987048233762919,-0.133371775564738,11.9189516673911,8,0.00899908114579785,0.15485686024454
200355344233,0.99771420948459,0.0196334908688898,0.966512014936352,-0.525272309683914,5.56905351119671,8,0,0.695378023646232
200355346610,0.942550167115707,-0.677606170743965,0.98439294677026,-0.289624514592842,19.8479290867873,8,0.0156471208675783,0.0109269536870613
200355347528,0.907724142365047,-0.645473463323004,0.973840576671052,-0.430293356266998,4.84903221286578,8,0,0.77358322938907
200355348536,0.817643244319209,-0.717272081959685,0.980514740711498,-0.113358290338676,4.93377347524019,8,0,0.764630514898368
200355349508,0.844906120760215,-1.30779961771719,0.990765730542969,-0.0729473408139763,4.97874701563515,8,0,0.759845251480476
200355350902,0.969752555260611,0.0802951320244661,0.981170098568609,-0.314443093502344,9.73762163598002,8,0.00599226238965337,0.283926519905232
200355351319,0.841145325699183,-1.07836480135063,1.01483798318562,0.178781633321766,13.6473718581247,8,0.01080280176997,0.0914323084591028
200355352195,0.964219669840609,,0.976684330784644,-0.597740365641803,7.79484885113904,8,0,0.453762341456479
200355354447,0.981753642591239,,0.982101531341647,-0.517692550576047,13.275051695234,8,0.0104406268501313,0.102729848367151
200355355533,0.962311122412984,-0.247833835998175,0.955848264658092,-0.660641238990463,8.82909182346977,8,0.00413918207199384,0.356918212602143
