grade,param,est,ci_lower,ci_upper
12,b,0.0018367999872483,-0.0255419437876823,0.0294521343445996
12,alpha,0.00270249156027846,-0.00158002952657428,0.00697082530867978
12,alpha0,0.021217200953171,0.0012130168479492,0.0399107216518253
